,block,Unnamed: 0,accelerometer_x_mean,accelerometer_x_std,accelerometer_y_mean,accelerometer_y_std,accelerometer_z_mean,accelerometer_z_std,gyroscope_x_mean,gyroscope_x_std,gyroscope_y_mean,gyroscope_y_std,gyroscope_z_mean,gyroscope_z_std,DES,block_group
21,21.0,,0.11602470686398293,0.15894202568704527,0.06065441120951245,0.13040334992934996,0.2563428106667655,0.1760952516540273,0.2219091509001988,0.12910880819155576,0.1921727612826069,0.19522388923359218,0.04496574091704327,0.07055910797331749,0.07834453182722326,4
22,22.0,,0.13301678106509648,0.40643475195733003,0.10872762387096238,0.3601562895784535,0.16654427028488336,0.4300825279819614,0.13385166204695892,0.24177320950373804,0.15350088568121217,0.2998026241663261,0.06429181793441169,0.2828413156544572,0.1790465913810172,4
23,23.0,,0.21310865940802734,0.17615066780052205,0.2537794466274027,0.20378973424126157,0.06659383354692465,0.1851471008576038,0.1378261651776756,0.22403712255132485,0.17072513966691918,0.13642976459137562,0.37788696013327905,0.057788236119724556,0.09436298539558353,4
24,24.0,,0.2623018880606067,0.3905880082151924,0.1286311938163916,0.4493220005978911,0.2500945377841777,0.38871207852187234,0.2754918959925318,0.7425188640694962,0.2846523012083049,0.31921579054481036,0.18574255620014476,0.4656811655684385,0.21610692455831773,4
25,25.0,,0.04082002743034249,0.21567153957018126,0.03715003114224114,0.14792691501731844,0.14681172631527636,0.1393456078604889,0.38391719832965254,0.1580307255652275,0.3543067961536357,0.07639111544605044,0.12288054288819382,0.08262626865674216,0.08146920812867642,5
26,26.0,,0.13388485493489094,0.1193389248592452,0.168486525888896,0.15813837156144328,0.18372889240658538,0.2905127240468108,0.20212213726128936,0.17498251143249213,0.32714532048935224,0.04676478026831672,0.22853644084137792,0.03797730720003016,0.07885016177593393,5
27,27.0,,0.134822845567272,0.2434885298553896,0.1279192878070541,0.35709548666003715,0.27712259161233926,0.2704103082259079,0.057862972685207875,0.06043794641759182,0.10184940813066833,0.17520975632135885,0.274247525254777,0.24828184778043422,0.1693488803414092,5
28,28.0,,0.255366360376775,0.481306279719009,0.3382625228455191,0.42660781010407667,0.14875140402702963,0.17505815835660166,0.3771673922498354,0.28374911330508124,0.12324033676975536,0.298430628667639,0.2018752499302364,0.41087928173203714,0.20883584205840963,5
29,29.0,,0.19393670165298704,0.11724622094909579,0.3022935772487953,0.07222236746026231,0.13943306467443722,0.07612124311150528,0.16845940083852104,0.15431421865137873,0.21838858736778022,0.1370683042096546,0.049033954014995045,0.22028563519069297,0.04682523513736765,5
30,30.0,,0.058344700764567145,0.5449804161126787,0.4685154350975186,0.6469024316306088,0.3150250707260311,0.7382936590705476,0.551491174022867,0.35550535675613326,0.465582012873239,0.5509517638838645,0.2931659031734121,0.26459737135747613,0.3063419135531895,6
31,31.0,,0.2190523712539656,0.29912833333563443,0.2473771754522495,0.10598776138491343,0.16940561704959572,0.26301745286809214,0.07016947563573671,0.09502491770416785,0.1518070899036147,0.12516848922642107,0.06148040406900785,0.08021780369763966,0.07506564520499547,6
32,32.0,,0.14340264634891622,0.14151466459028583,0.1332330198160051,0.09575609035410793,0.10080735052182452,0.11345863705706109,0.10879189842231783,0.14851730513993597,0.3079634168193548,0.2078904110352192,0.1963436581486006,0.10167161784869032,0.055422089093635316,6
33,33.0,,0.0334094509719487,0.42628666100761764,0.4311134435698911,0.4108981386535228,0.34785254414150607,0.5194296123885671,0.3896659551151888,0.4267258621867015,0.3759589459264814,0.28332395659315524,0.0400939453811315,0.23766702989695085,0.20942428319072326,6
34,34.0,,0.15639555225718002,0.09700677626600507,0.19921682859717899,0.12727745956360687,0.21995065209779982,0.14394886591964481,0.10571815557556763,0.1543538060828199,0.0970442330490899,0.18481134504008268,0.24453725099479995,0.13352412443289813,0.07010374141573825,6
35,35.0,,0.23830625195699168,0.24985593344650103,0.1999574662156595,0.4104151759851676,0.26601065210999,0.14341547086798745,0.1949706637406818,0.3189742841351852,0.2879501781666658,0.4232218340744851,0.18160770663167838,0.3787892261557195,0.1922324621929326,7
36,36.0,,0.06231710673750046,0.2590394814439046,0.2450203504597705,0.3299784932344687,0.028464366555997763,0.2155024742330216,0.05576049715801906,0.19862646939624945,0.2683197817991538,0.198313185210982,0.12688120456475505,0.28922492912233083,0.14653559800494564,7
37,37.0,,0.049429367316331733,0.031720145029349014,0.10036648379710059,0.06428367218760321,0.12280886642111687,0.040558086074739486,0.09937190312819674,0.2951878407418011,0.21195709119154224,0.23906663543654014,0.33289356131276215,0.04300553194247278,0.03637801788974295,7
38,38.0,,0.11363727235083061,0.13659462114877577,0.11337104581090554,0.1418742756706249,0.20711302839279852,0.1686427088588456,0.10881668766659489,0.057829236128900674,0.10720488983870025,0.12070235573868787,0.1431596289891044,0.1852790569116495,0.07733964276791135,7
39,39.0,,0.2568524602489171,0.19824018789626355,0.1948144316620784,0.043110208284362295,0.06357578857707959,0.2797975669367367,0.2661374913436794,0.1156775227896013,0.2174630643759322,0.044068920453008725,0.17663028307260376,0.08584169833021625,0.036684077071624084,7
40,40.0,,0.1972201904894599,0.09620523183387501,0.04598144500167562,0.3028762256661077,0.13235191956548334,0.12688089565238655,0.18786224878689847,0.24244764958395845,0.1512913074106515,0.2840028272107426,0.12140520938091535,0.13160528889888387,0.12978621032509888,8
41,41.0,,0.137151168860782,0.2935293449541381,0.099517437665609,0.24842763379580277,0.18036060529750525,0.2496496632542023,0.19388223353535997,0.08095700446569279,0.21437724933024382,0.12803398779660558,0.08220358100707992,0.1959234578280284,0.1274921491876195,8
42,42.0,,0.1925851822994082,0.048086317584812174,0.2133753523830175,0.17101820690727018,0.087169855243684,0.058530765506094845,0.195751369527377,0.14581035277044951,0.07866173378896964,0.12363798303968491,0.07898759634872185,0.1122943159125168,0.07322095807056865,8
43,43.0,,0.30782109678931796,0.1289119029344504,0.11050191553807034,0.11277622208918803,0.15544348400986965,0.010719249729682148,0.08197698091080229,0.08490438455506923,0.13813560482894613,0.13678082498975794,0.18778531073328766,0.3700552551206182,0.06412124078648276,8
44,44.0,,0.07616302169464334,0.007915121852959745,0.12540596445245494,0.06176499771481741,0.061611417233277566,0.15215244889341953,0.19506008410175088,0.24498126244437554,0.16805984376498745,0.08886715970905536,0.13378276969259983,0.10810627142000026,0.0283039878275178,8
45,45.0,,0.14493635786867026,0.452151068976933,0.23023305399907074,0.44523313501072226,0.14257237214866278,0.41218259303893046,0.14765348023647926,0.1683949695061011,0.16000063070312198,0.28646829120899103,0.23311662548451978,0.1460931240249226,0.21148165054344437,9
46,46.0,,0.11046493890323333,0.13042261898142718,0.17056992332672707,0.15180497323698974,0.1814414741359769,0.25015771150256283,0.1533699893776103,0.0674118249034473,0.12859511782062363,0.17379153594475083,0.1989578027039315,0.05582087174897996,0.07898951454841775,9
47,47.0,,0.19959134149861632,0.2794972024143439,0.06760096312081981,0.28109811762983344,0.18091772028313827,0.21601738752680832,0.19961221721107641,0.3175356526788794,0.10783820090485693,0.11358375256717874,0.07121135586571509,0.10133654741253331,0.13761621649531525,9
48,48.0,,0.09364366747807708,0.18827746986317284,0.23419406803631593,0.44632800380464727,0.2540550531375589,0.26660358413483426,0.35565183027597186,0.317166560158055,0.23147416734055526,0.4674060008654796,0.27071451835522825,0.24526757340880878,0.1994254710886038,9
49,49.0,,0.07465165904286107,0.09705348135483292,0.09794924668961977,0.16552104015683614,0.1498760360334555,0.16528096950899654,0.33968668272820485,0.059997696842824265,0.3569628584053474,0.17574177392102772,0.1164515418658624,0.07240217299862357,0.07944475051707064,9
50,50.0,,0.06169928791842638,0.20230205887446873,0.18628159149394535,0.18182829102446252,0.10552228395234019,0.3879526761547163,0.10267517494802711,0.14233293606955383,0.29761950489778544,0.2021505916441863,0.2856456923597967,0.20936034470926973,0.09235643149151451,10
51,51.0,,0.2106475611863643,0.06456649067363222,0.14357911989135408,0.14111052967056822,0.12146444446942646,0.2480058601432573,0.0628903664214265,0.18302525824871427,0.11970024810359542,0.2051323004711098,0.0471808356517943,0.34526997921419017,0.06782264495963462,10
52,52.0,,0.3270407157151377,0.574133067503997,0.38431516487869327,0.3619090113098357,0.21911472406796262,0.19090295629409254,0.42095207594453343,0.31367907382460475,0.09890268357658845,0.22760476558953488,0.1941882550578425,0.3690232412054828,0.19611186266176256,10
53,53.0,,0.25328180521866156,0.2631403830646651,0.08138831597274195,0.23336159043571592,0.08443967833025445,0.25430801973663214,0.25577343472034175,0.07429044758115125,0.12030266591118542,0.08221561665802765,0.0894457464058461,0.04050034894407132,0.11256890901042861,10
54,54.0,,0.2046320906017296,0.10956936504706477,0.03834890901906488,0.13666130197281276,0.1757837148541798,0.07743999580749511,0.10535326221536707,0.16192244246872825,0.061471279269357366,0.0868987283358522,0.18383517756750103,0.052496217516712566,0.07034587857455758,10
55,55.0,,0.16435156886531468,0.10855225370075154,0.16607522776048836,0.0947060496832415,0.16067766255170046,0.09930458030586761,0.32730990805706967,0.1579561759571377,0.24854277931270766,0.09534266691585795,0.19887070768476026,0.20335965056380859,0.05492979999529785,11
56,56.0,,0.20060277793410436,0.08647035916262097,0.15652435226373348,0.07311370380909799,0.028765942352890452,0.13829076336831714,0.1317800768319956,0.24030360268078546,0.13682849397476385,0.06995388651704021,0.1628599725377849,0.2384096595932152,0.037304459394424574,11
57,57.0,,0.1941867301764921,0.2701871126485883,0.18149478022789756,0.27117039857050484,0.07717506992412859,0.16138687333822924,0.3908728294841639,0.32996509518129885,0.18649253205888172,0.09700693172442451,0.18656491555419613,0.2925479928446353,0.12775817778492976,11
58,58.0,,0.06455665607444949,0.363022119649412,0.43356236777459933,0.29821670940904227,0.12040593167754036,0.24036026804283694,0.3018027308581168,0.2460435814612201,0.08484813584922082,0.1631452950982168,0.05443245063127034,0.24953340206017832,0.14841286174506224,11
59,59.0,,0.1447220075051493,0.2600999166874309,0.1454207094717827,0.19527492079338676,0.08968706299581089,0.13988245819856318,0.1806636712422008,0.28075333446827205,0.05855866345150744,0.33236780207373345,0.09732530896578574,0.3214536309476787,0.10318571955592808,11
60,60.0,,0.12787684156560622,0.37655996150021026,0.254322627648659,0.4545752117802538,0.3019513389909123,0.15990744245820898,0.2566902815115462,0.4075294953776623,0.2620518114025632,0.46088780711820165,0.1522590597110118,0.3553115226954894,0.22119100873316866,12
61,61.0,,0.10790231591152952,0.44003060824389567,0.22276521919538994,0.4706811727281801,0.3274786783822777,0.39574340316423734,0.0635268087678025,0.30840778883114267,0.4106848105002968,0.39794790764872506,0.18166035862779403,0.36625684308611345,0.23304612006777578,12
62,62.0,,0.13307776165194157,0.1484664507144391,0.23895477896724196,0.25921341362005973,0.10646063911229849,0.09217528048919853,0.12323652598937004,0.3150983235315734,0.11650468593689044,0.043563764017154415,0.12704915393050456,0.13807857456634495,0.11375961007476089,12
63,63.0,,0.05264701422455122,0.1122723600245783,0.19190685898863993,0.09534082760483521,0.11821956082578572,0.29947266193905414,0.07633597874514547,0.18049717557672082,0.12441205413955515,0.18618511774132898,0.27625766958337766,0.14429054853717785,0.053814591332780125,12
64,64.0,,0.27185196527880234,0.11880086418273224,0.35697680621711997,0.03550814960157443,0.1319129043185366,0.34188541456308746,0.23447476050294014,0.13756026302019458,0.3113821195005444,0.07441941874958594,0.10105952681954922,0.041764801657540235,0.0316032663146824,12
65,65.0,,0.10507743142661377,0.30606769579678106,0.2065978333264874,0.2607393469409791,0.143370881914671,0.12878746528991591,0.3273238755961903,0.331177374118254,0.17483097557963118,0.1305989782591814,0.300563569820275,0.14349138138528816,0.13059737793200582,13
66,66.0,,0.19319914734336016,0.19374730837421708,0.18550064347702705,0.2582160034679004,0.25093357568511526,0.3938824617746962,0.29428753557702486,0.27804797070228077,0.04198404238413458,0.3732805693069486,0.14481003924946154,0.25110837725601276,0.13029490411560166,13
67,67.0,,0.17940387243623498,0.17335163967034173,0.23782481142825967,0.05504806205044444,0.24914254353785664,0.2894419691199958,0.3037750052247192,0.13166339554568116,0.26205923463040653,0.11460602649725679,0.28621620883427235,0.2531244367945583,0.05158591330831373,13
68,68.0,,0.22689855082728835,0.29414954704321783,0.17697391235210955,0.3782442482553731,0.26107686321705503,0.4365738342554505,0.21010514964021343,0.4222633630494778,0.032257488347841715,0.30957275743959617,0.1736774662041809,0.2639579865877853,0.18198870518989346,13
69,69.0,,0.07565112537339654,0.15705958877793072,0.13935607385067908,0.0902434992884624,0.23449023037052055,0.2077013246769132,0.2619969625115771,0.26501616457478566,0.08305850770420922,0.22914613860076027,0.47146575698036086,0.15041232683251848,0.06310538202012003,13
70,70.0,,0.16298568273038716,0.221460302595242,0.13942360145518545,0.20136331329425627,0.08625529242301072,0.14126770561842536,0.06357082736613326,0.04942872947943714,0.28378939417617516,0.07180971451147641,0.06950169787168689,0.20377688050297504,0.09823747998137439,14
71,71.0,,0.15258894409874846,0.33547103701650827,0.274952479610284,0.13799661679671618,0.16938627564979633,0.29848613270526314,0.3508120666493662,0.22385958919574894,0.14475635464536704,0.11129126778186631,0.2713010479475207,0.12713199507692188,0.0897133542340924,14
72,72.0,,0.08008617589602782,0.3362253508725152,0.2223128808715756,0.4391889441605443,0.1812317624883029,0.4083630868745408,0.14185720286036085,0.08488108454131851,0.34850341131731655,0.26876830805486274,0.044419668203934226,0.19242421032141635,0.20201103712259325,14
73,73.0,,0.28329547912946784,0.47526327976069316,0.3185273674175379,0.3436531748033776,0.12612361645640605,0.2429638193001536,0.49435580310039895,0.38779131134834766,0.06989363387674291,0.34725225625732914,0.0958820276677729,0.2706920420354696,0.17687338961199248,14
74,74.0,,0.18912768442702266,0.1850836242553983,0.13175768981175484,0.005706380333837394,0.16993847346996804,0.2340715949434572,0.2697161265896628,0.0559073271581101,0.30213418023290234,0.0878645418315153,0.22123646970947342,0.05197962527088612,0.02871964323850957,14
75,75.0,,0.01791176824621886,0.08091145340125802,0.0868957741011122,0.08567434174614304,0.02752794942258959,0.07655491345398754,0.12140087496682649,0.264264613885187,0.09059307473343611,0.028012831904716026,0.07015899697285648,0.09654252404724856,0.04016933596823603,15
76,76.0,,0.2899252277748323,0.3696187442740338,0.3118683775478076,0.31335878906213066,0.16415596500295762,0.41013599967692504,0.4117446178338409,0.4602359723774547,0.06188807640269862,0.17959970666144257,0.09408634785575513,0.31138196618375874,0.15752539813336686,15
77,77.0,,0.19175347113948854,0.08650097911377709,0.07086409312537689,0.10972732550821186,0.11218201128237948,0.3809847951500668,0.23559363282203746,0.2289532967069763,0.21284320277799476,0.2036892253413456,0.17983798775347737,0.19908199076883218,0.05701702240291643,15
78,78.0,,0.09011441807318463,0.1062991882500328,0.3361388966640645,0.1823734139470868,0.21727555375243937,0.19689737561668968,0.07170334130583961,0.05513211788756171,0.3559061184966749,0.07364381092279623,0.15022869406918682,0.05905319328621424,0.08898454858927057,15
79,79.0,,0.18879424234451442,0.3433273009440137,0.22201665413022179,0.16832760982036218,0.140880845170613,0.3607791169516901,0.30750292807661844,0.29905162352298337,0.07594677115415478,0.12768431218857815,0.19162736067628597,0.06327823063573958,0.09959346928684926,15
80,80.0,,0.20169520598746266,0.4496887817425677,0.24047247703975802,0.23288709309852523,0.04934721482208898,0.3476060419205396,0.3247819974118287,0.07541540388298698,0.13423656218115762,0.1515235234359793,0.23921452187892323,0.17612757779239788,0.12716925738685425,16
81,81.0,,0.04433641405184762,0.42007114219358704,0.256810992491059,0.44935232073401365,0.21157194264954396,0.16179712748873612,0.2579947020140035,0.11144727450295365,0.3015903063461218,0.06637971084636343,0.18019795379677728,0.35241508008734107,0.21261374035290312,16
82,82.0,,0.23381545027504333,0.049531542866253116,0.3296878949369645,0.10507605924952443,0.09237091365549117,0.12190182555404769,0.04656304956500803,0.17516577282026177,0.0670164665059238,0.10792484735854584,0.19712719327046083,0.04980297391963384,0.04924512272624516,16
83,83.0,,0.2601461668025364,0.27292415638714645,0.259325850110794,0.08148515268984198,0.1531314524252184,0.33866202299164355,0.1307076213302417,0.15600287600445492,0.35079214536222836,0.23448538937687707,0.15734256462270652,0.20379494518808322,0.06496704995004178,16
84,84.0,,0.15557444448658958,0.251699376363563,0.22060780090576887,0.1424003198491344,0.3171143212677607,0.20825109827981883,0.10162588252021057,0.16385140073058102,0.3870974312888571,0.008912060428843488,0.26613257844283333,0.19011333243581074,0.09216705213171798,16
85,85.0,,0.13207695631229724,0.11542370450570348,0.1877741629373708,0.06761231381036585,0.07868829661021036,0.40019171447310975,0.14432434365848823,0.13017136519214986,0.26521370787190884,0.14222561280248436,0.2242753950623902,0.031097278180058828,0.04061538249225725,17
86,86.0,,0.06907178915607955,0.13732740613977387,0.21607658294016543,0.10235702822950515,0.22432164525194204,0.2312651573836323,0.16351128339391965,0.20269490148488203,0.03779486553337088,0.26238556294415866,0.189948011964139,0.03981567742699772,0.06518603051529366,17
87,87.0,,0.20384769255550195,0.25547211246830426,0.26716540201570965,0.27690621793300924,0.42528113717307686,0.14473214888980995,0.13189513954724857,0.26294827353263633,0.041637501534463724,0.3443283002724385,0.1788200105214585,0.4624659662432222,0.1530844946278666,17
88,88.0,,0.3908516375824088,0.21436874041785894,0.21329007779452996,0.2999624605075689,0.17830703896323352,0.07748248203544503,0.24378303365368872,0.35728772151480065,0.28024670199820967,0.3051803009830106,0.23993713470562278,0.31074949462203005,0.14226274081229137,17
89,89.0,,0.04524511281742073,0.3184134533375545,0.11739982993232535,0.2725697173025683,0.13891628590808336,0.3934542424737388,0.1268522097114412,0.13620049386984898,0.09350781454023747,0.0703866072815945,0.26057007039051394,0.13490056462663524,0.13485665638299318,17
90,90.0,,0.1811831416116365,0.26945268136929584,0.10010303060967328,0.15797745344423383,0.13704241932059405,0.25615155054928385,0.23558315760695725,0.280743309363173,0.08518663019125126,0.15480604071850942,0.3588791146457274,0.1623676101664844,0.0903047802709847,18
91,91.0,,0.1970941644676949,0.29347410416488484,0.2715310552740447,0.198159389755075,0.21482198421401036,0.5631640225459185,0.27732901145686156,0.19453922794779108,0.1884475447488363,0.11104075098592688,0.07611078322186494,0.12127686999718776,0.11074199593069099,18
92,92.0,,0.17124529625911647,0.1477931828702387,0.22916316562731684,0.0416677299079504,0.07683078541316651,0.29414365511226237,0.12610844085113937,0.2604983273446019,0.12122053837380349,0.2192561304589477,0.15611453638466777,0.10134158036056848,0.03503426771018069,18
93,93.0,,0.1905900883410993,0.06833941463302916,0.15781494581945554,0.17838624079249252,0.2516523304799007,0.25748665023117157,0.12179355746978576,0.12389826929240531,0.2866031277170961,0.07881977667911413,0.10585688259071128,0.14932630454107235,0.08691619471292039,18
94,94.0,,0.07597773757724577,0.1488650478830323,0.06720459490113412,0.12341909419110796,0.08386985043325645,0.1556785034527896,0.17113514187702955,0.08862581249099476,0.2587790538191928,0.14441176769019629,0.1309192530269034,0.13104450134172496,0.06440540422782541,18
95,95.0,,0.18697282621172573,0.38507475395982593,0.09876413915058106,0.43459766527759885,0.2163088796602543,0.23960340758145213,0.2686052043383557,0.2835573016107394,0.03459715478299187,0.24720345967552296,0.29222815175543526,0.1455188675751219,0.20597017784835164,19
96,96.0,,0.24247937821772117,0.17879832701921208,0.064314841664398,0.18605768228854958,0.14810161682785375,0.2994557739564395,0.26733115946986585,0.3556152285048012,0.1774069392443771,0.2893846482680444,0.23379957225861064,0.16973008195258243,0.09538085460275321,19
97,97.0,,0.11776817643349013,0.3188681489293994,0.08781712087733763,0.46452634931509734,0.407948777178537,0.3480326610972027,0.20218633793055665,0.2791348523694725,0.5340557310374817,0.29952355368944805,0.18545025559137682,0.3165466254478611,0.2241438243519135,19
98,98.0,,0.1917637452778951,0.28237752405941496,0.2576951957293257,0.3384840641865656,0.17160549803387912,0.24227811087131243,0.07584223857761105,0.31345693658235885,0.28369231752542723,0.17239560557421701,0.3686738254951127,0.26000354267203707,0.15956996173918947,19
99,99.0,,0.10541868620750476,0.37594697790582027,0.4217081467993385,0.2529299640446171,0.05338079785852147,0.466707140756824,0.012976502942715911,0.06238047693479594,0.08547264178858986,0.13168598453845423,0.05987095213319411,0.21012112225762197,0.12850822172450355,19
100,100.0,,4.969789245536877,3.9435520140459666,5.632348468501066,5.939150329717435,5.311869208719754,6.542745695416325,5.218294170223807,6.355403256009008,6.025962589252074,5.0433737523128945,6.921550941219954,4.70734096104031,2.8785308266551257,20
101,101.0,,5.4893716268189605,6.604816620458953,5.741689655432614,5.657345215328364,6.787889941395458,7.018772660444046,6.126523018564997,5.785636119456161,6.627983622063336,5.900557364241236,6.572128716149477,6.264103407903862,3.100761657126901,20
102,102.0,,7.177902603128353,5.741978180725151,5.101570389984416,6.351580538541848,4.7844689892365615,5.945117375049115,4.995284591238414,6.13486764461507,7.052737372748729,6.344489119715416,7.659361016731176,4.921854833781402,3.162326426106005,20
103,103.0,,5.502853368637647,7.2071245979346825,5.827976103632087,5.992897413131795,5.624603188378722,6.099424462233519,5.9835498038234665,5.7249027116957505,5.4879507606458295,6.485328067901243,4.7494207913609845,7.015388788885361,3.213915770652474,20
104,104.0,,5.275098388779361,5.403215132470473,5.795737688500666,5.655977350994441,6.414423703958099,6.339074175547821,5.721834818929006,6.127169793569926,6.402741317754727,5.790683491721624,6.155268253346063,6.4622698390346045,2.9786190394365404,20
105,105.0,,4.982873596944744,5.4312230144417555,6.553983033637406,5.526397421837009,4.826090050364689,5.633376377186621,4.357219420236757,6.41731099707504,5.147378315771449,5.644585048679866,6.2375935775345726,6.211958669341002,2.8368905236604824,21
106,106.0,,4.662526447405497,6.757459103144458,5.92098248375023,5.426819053732443,5.235591925333101,6.795225366462094,4.733790162573784,5.9153284295195805,6.065029851733897,6.400366118954362,5.5435008102750585,6.0265394363204186,2.9428998415153265,21
107,107.0,,5.843116320198591,4.805737798900147,7.552116457397542,5.080851213004111,5.712332433713906,5.784529507039181,5.722423769208381,5.599671460434086,5.402858308214721,6.329513957204625,5.2159949465443285,5.710811819790973,2.682414458406745,21
108,108.0,,5.760005905554751,5.3967591356494,6.457837088545686,6.05853314982115,5.530747780004422,5.227392838048004,6.126494109159807,5.646442401833871,5.845765734557968,5.446965868817294,6.418372718193615,5.4581104965212965,3.0630072935915043,21
