,block,C1,C2,C3,C4,C5,S1,S2,S3,S4,S5,FDDS
10,10.0,2.048994786991146,2.338595616149513,1.5179506851866063,1.279759648828688,0.8644024566613591,0.09488600124391589,0.15988341397929284,0.13909042998055976,0.06856710694333461,0.13518789991780217,1.232875854227722
11,11.0,2.784957509635124,0.6380329720379748,2.3136148510840657,1.6014951293313806,4.180086399000917,0.22135453577756142,0.04293489072695585,0.1298076342372388,0.06662776543382733,0.13329093560536015,0.9139793222733457
12,12.0,2.0016429600238914,1.5114137320871432,2.3391147090385664,1.8359565623784786,0.6737307923397494,0.04819665257360074,0.22021507742328353,0.16843040252542604,0.1220553567093083,0.23945587880975908,1.1724148295752639
13,13.0,0.7207738719618851,1.8931545093979656,4.55049344565624,1.2160023093361032,1.3417290479663093,0.11156477537465057,0.1592427654111433,0.13364674141222363,0.1239243254293029,0.06240915225662214,1.6445326098497393
14,14.0,0.9059359397204804,0.7655997496823235,3.8920341027343444,0.8600026926272941,0.5779187699735151,0.06306783633819302,0.35547222031794834,0.15299842911841322,0.12482511680735502,0.2690665351735124,1.1203426643254277
15,15.0,0.9906580749804195,0.8212355801332714,0.8976090375681264,1.027978393378093,0.7353669666667673,0.12105721330485483,0.1562638232213966,0.15727416761266394,0.1206852188538108,0.030700847845843395,0.5983303034570234
16,16.0,1.5498136994111098,0.7657991455415293,1.1905005080923174,0.3590172799960795,1.0391813992409822,0.12496354273785662,0.10026839029752113,0.10863277872505017,0.10618993338561622,0.16692244904503678,0.575378243013788
17,17.0,1.8531229351187162,1.2570317471206445,2.2681409698905552,1.7880986717906329,0.7760868793763864,0.06625818375951237,0.22322857733781384,0.16738988901094373,0.07350797021529942,0.2399947799833241,1.0589387307280336
18,18.0,1.332081012333032,0.8261248583280993,0.9190072307107875,1.2939336486477597,1.7375299317137525,0.09239643350203142,0.1677607907929272,0.10639878398361362,0.09117264010856456,0.08939341805209741,0.6465070949481161
19,19.0,1.0258368910653592,0.7346606010882313,0.9891316343032893,1.2970314310609934,1.7734184590904518,0.14270319647348234,0.13732259320586498,0.15923313335290062,0.093290302423697,0.19454492607227403,0.6260907585834299
20,20.0,0.7555871951457891,2.583987727550701,0.9391189154787871,0.9954998897404927,0.418639740859484,0.11650359194447588,0.10512971539686475,0.12323569703843805,0.2679499982175247,0.2715639458736574,1.2160494301315707
21,21.0,0.9376680534119809,2.0063267621786043,2.2242618112731467,1.5648393289413864,1.1103623695231462,0.10892447306533778,0.0836659427580698,0.14380717975426854,0.21015986493358657,0.10120785592702741,1.3069213198997793
22,22.0,2.079593349813853,1.441419460635352,0.9848823012323543,2.0500960236894565,4.280842012552821,0.2408827800725969,0.16189576931080688,0.09741072097358845,0.2285698257992024,0.12897840958063359,1.0334344973002092
23,23.0,1.1648896637813393,1.775216286443802,2.2338408673125127,1.2434369046487401,1.3396965414927302,0.08976432463642776,0.1028561440791139,0.09137653877460017,0.22252560719223885,0.06885671718371929,1.2150919847259858
24,24.0,1.599637300541963,1.574646827319917,1.1523550521532844,0.5878751127950733,1.6216583963431335,0.07475318877345671,0.129684326579479,0.27892462148884634,0.1824681003170354,0.10446894745476948,0.8950434664564187
25,25.0,4.08251824596651,2.973969511712628,3.1076897023728707,0.9619809648767454,0.5956553152469679,0.021150971716088672,0.11731596155281702,0.17250966679977925,0.17023008208106422,0.09240360742486958,1.7351074352141587
26,26.0,0.8791628101231365,0.9168978309130092,2.189575414296171,1.3185536450837774,1.0554232811659223,0.12426749454643757,0.09181687105065252,0.12855996439410694,0.21090537494212297,0.059007787228112736,0.9162294928493234
27,27.0,1.3690075307006104,2.281465324125961,1.2800018378146591,2.230203072248506,1.4892694710064138,0.08283220761908423,0.1283093885302149,0.16528084510452978,0.09898324092727709,0.07791577597232227,1.2718788963581362
28,28.0,1.7133550445040449,1.3381623204542665,1.573292660030257,1.9065197547454857,1.0053346122470688,0.06421007593497055,0.10968917523055105,0.1348404360837696,0.091172640108565,0.08332763664527335,0.9702073669733994
29,29.0,1.423157556329223,1.5711571070032613,0.8151271630453051,2.1325897235019293,0.49761231035514,0.23083757030244356,0.06991354878610932,0.05089900291410627,0.25080442657624635,0.1441837985072394,0.9582733767194531
30,30.0,1.77035741481274,1.2224511007872854,1.327244239419447,0.945704789935739,2.4540780534062994,0.2087926881341549,0.08268343582151076,0.15162213152590698,0.22418801629560572,0.14442198036613813,0.8704927313671554
31,31.0,1.471887444488991,1.3216942091215056,1.493433762810547,0.9885356401642511,2.089395783439147,0.09313057743883969,0.040477275703243366,0.17058754061747458,0.10448674724292406,0.20466625323229856,0.8897325125311105
32,32.0,0.8503227174157243,1.7308881157347142,1.812490552381581,4.577491049938801,0.9630405013575309,0.04806553576556252,0.11024188385473316,0.057763545548428524,0.11867594089942801,0.18362550859508753,1.3846480313189395
33,33.0,4.251811936190246,0.8516121872876377,0.7369552990680645,2.022964179382446,3.2520432473498424,0.09239643350203142,0.17162267999638536,0.1134177929502293,0.2422084466655543,0.2347972704697655,0.7866058615576027
34,34.0,0.6522303592162583,2.557797762191424,1.3964107044148746,2.703018556020523,2.5754677563046346,0.08976432463642732,0.10657923077540751,0.1566994209234781,0.2179790181425545,0.19138744059160073,1.4792473682683858
35,35.0,1.073353060723763,1.5020337743615506,1.9487711947784325,0.9036731226404988,1.2417986436390962,0.1878353131946912,0.22439451626291307,0.19180666565365298,0.12610761082144736,0.17274422420578903,1.0230982251160876
36,36.0,2.8804222611704993,1.8703541149487837,1.1909060946996601,1.3840767340204994,0.7202248953405955,0.04806553576556252,0.10136700613354128,0.05639272979531395,0.13103899673724273,0.09770844645858437,1.0426998918429677
37,37.0,1.4829866380802577,0.6767331381787364,1.929532855945582,0.9287296581760911,1.2599627724317086,0.2506326513980871,0.053215783205317516,0.16968604674893445,0.12885695683458392,0.1027559927502695,0.7374754776701381
38,38.0,1.4408253917989886,1.79762340028716,1.1411680387178504,1.3837477848590138,1.0096457083542245,0.1239336195284583,0.08677650167667647,0.13619798292652652,0.028836786926152987,0.1563032806363283,0.9765429805649987
39,39.0,2.000649255308186,1.5383675773268217,0.8626800605635007,1.4123989253893232,0.9145359024362213,0.16961639204448756,0.15870418788296606,0.06732668512640572,0.1489287486598958,0.08079785384326474,0.8839945337667118
40,40.0,0.9256138465593259,1.9367371151233508,2.223113318104504,1.6140585916658678,0.6749441089746436,0.07484087497464427,0.10657923077540796,0.057763545548428524,0.07373137000107546,0.22191182898965678,1.2418494803708768
41,41.0,1.6435955343124458,3.4097950498907643,3.4027375177711625,1.8656161272079403,1.8568662601507333,0.14542746558266653,0.2455749977135473,0.14807667600215985,0.14323154979038843,0.17823657511988555,2.0301825007629937
42,42.0,1.086623898717122,1.2373459219723104,2.2292753063071435,1.0129811244335472,0.9337394139826192,0.08183771279149965,0.15118825707962974,0.20880679430697732,0.10850968358590772,0.09048014778765757,0.9773275729934491
43,43.0,0.629769064765028,0.8675208650195857,1.8925685253120546,2.2212783364230364,1.6515811332371744,0.3137596204793729,0.11839258905299363,0.11118054788629039,0.09684285776809877,0.13308188073224875,0.9100641713030841
44,44.0,1.1123452580902407,3.541884352895137,1.0105231720426089,0.5391942378519899,3.480669286707512,0.2087926881341549,0.15460824155207628,0.07820157993746263,0.14917016582897166,0.07012939075219227,1.5505023149442305
45,45.0,3.5659257595550358,2.729952498853325,1.1277687201904607,2.6495810044774686,1.9220129755506115,0.06306783633819346,0.10847582173098394,0.09537910844630566,0.12610761082144736,0.14442198036613768,1.4625122185470547
46,46.0,3.562896125222176,1.271383192595714,3.7464475589219837,1.857567383792102,2.35071431238368,0.11628110351758647,0.09108033888071916,0.15727416761266394,0.06474128764128109,0.08782228388675722,1.3720188979798351
47,47.0,1.0690639674758295,1.4683405048233626,0.7909529916215252,1.622737743224376,1.053775641209068,0.038939806201794123,0.12754338302391716,0.10201700325222629,0.08914834863667767,0.21779472119555376,0.8444071781091127
48,48.0,0.820191730510845,1.118617161395122,0.5457268948323996,1.2816843879183981,0.5289576758533912,0.10892447306533734,0.1990494384056007,0.4476406287591782,0.25315524064478245,0.22641448918318371,0.6913367105766896
49,49.0,1.457740514874681,3.075995427972635,1.8532010953531186,0.8288049851968178,1.4373234701448117,0.07866384337560536,0.09374219796188313,0.17571752172022376,0.15963195521609982,0.09670741552576807,1.526592903337571
50,50.0,2.2191438882086856,2.2557517316821643,0.6949828095679661,1.4177454003309078,0.3167050280239165,0.17779902394944072,0.08677650167667603,0.11054031172575175,0.2929915991227088,0.1563032806363283,1.1140397809370761
51,51.0,1.6725487923676314,1.4111102893079366,1.4206784585864516,0.9357899545436864,1.4072080328571854,0.09582285744296509,0.11350797321940313,0.13619798292652696,0.04966900805173281,0.17838888157904093,0.8777052169110952
52,52.0,1.579981372223928,1.0171071588668448,1.522506145922443,3.933918998830677,1.2881669264540183,0.10557039375386004,0.14619142902444668,0.2226092239236656,0.06662776543382733,0.22641448918318371,1.0390059417028317
53,53.0,1.9789427432720321,1.6109462215612256,4.156751985754086,1.4415635390241153,2.9667005825339356,0.21110884728046206,0.20956843737556116,0.15421763559488216,0.10756533784514667,0.07712908678163055,1.5467418116443854
54,54.0,1.1937774623734352,0.20138032202424028,0.8485438216128455,0.5405382639989109,3.4738399158493802,0.2825017016159785,0.08366594275807024,0.11102682958640388,0.19799738663603744,0.14442198036613768,0.42149405489994934
55,55.0,1.6609258372522087,2.7324949488088284,1.4879644908233913,3.803653588503267,2.063026506998198,0.14573139367567084,0.035030582287771596,0.07645391178594714,0.21280141950012169,0.18324102482441268,1.6401744533152707
56,56.0,2.1465097858819506,1.7501896867122075,1.8195416102292656,1.331441841371823,0.8274965841861788,0.1696163920444871,0.10489898230676746,0.11035265330521368,0.18035449386992616,0.0875556959298364,1.1231397999468853
57,57.0,1.0985560938865178,1.2916839406498875,2.0013971033427795,2.0439661063746404,1.0852639307280558,0.11893001034029112,0.24821968717597637,0.43892164538372475,0.26843068055065633,0.07266846352685821,1.1033687037854678
58,58.0,1.212875450325038,2.7181981589664637,0.7834680091175854,1.1838429604451155,2.4462949653703436,0.1296570242720056,0.21507780349520592,0.07245012799325627,0.14936261956302888,0.09841049674451785,1.2758593111807033
59,59.0,1.1359238548336241,1.7983067252947755,1.0743994320286803,1.3764572176620722,0.9726081261159335,0.14270319647348279,0.10265487386484157,0.20103445602201764,0.3023107374661974,0.14442198036613813,1.0388474024857774
60,60.0,1.1452666235875624,2.1043835069623738,0.6236258142471912,3.342353210988084,1.287798736572577,0.08918702251254443,0.06368935105277988,0.2664067898190041,0.05094620529847896,0.11127386887682922,1.1693125813484502
61,61.0,1.183297130527638,1.6021599836479268,2.018390827124518,0.7952978303118894,1.0639259278082254,0.06599489344493535,0.2472473361369802,0.1319473454765363,0.1474510606913933,0.23649790091521863,1.0638325903677837
62,62.0,0.6725302518606913,1.8529466211341619,1.0829764861752575,2.631600244973704,2.0820338487364562,0.27592722661880364,0.053778755344088804,0.21485676590812683,0.08269991835196829,0.13504556405566404,1.1284700750183314
63,63.0,0.42272091132432965,1.9158396705778467,1.5343996947992646,0.6747334916438287,1.0598274600287834,0.157169259556762,0.12445477901165465,0.16141192773528673,0.1474510606913933,0.12702698503835363,1.0534284411168366
64,64.0,2.312308158075496,0.9715208436392376,2.187537833501848,0.8379610501325763,2.1946748736118415,0.16313644587988538,0.09336911548205822,0.27550780502107436,0.18246810031703584,0.13866158759684125,0.9199979840424881
65,65.0,1.0886850268124968,1.3602487510798946,1.2071660378638527,1.5917002114671162,0.44770682182697813,0.22923512694549644,0.11731596155281747,0.13619798292652696,0.053816812264094474,0.20540675898739932,0.856116480559797
66,66.0,2.0553243495978264,2.1225946737638015,1.8532010953531186,1.0284558086438116,2.228315166332781,0.20767949014597478,0.15185266370070627,0.12104719699962752,0.08269991835196829,0.13247847243292732,1.2345424198655148
67,67.0,1.1378742051111252,1.0218045851953201,0.9002590567462656,2.1121575581002894,0.7113526374547913,0.12105721330485528,0.14888752816836967,0.1894913806636513,0.1911735952675625,0.05138694384696532,0.7823785101976664
68,68.0,2.091270104549227,1.6407327500347089,0.7166836282689133,0.8855248809922454,0.8590400655801034,0.08303598192676005,0.23170174486280862,0.051172100934929854,0.21090537494212297,0.1466885556140566,0.8672625909717789
69,69.0,2.0352842565483438,1.3551590830479465,1.4109077996828123,0.14696930335968836,2.1616155128419337,0.157169259556762,0.08552880127380277,0.31855896818914897,0.08828031380525969,0.07266846352685821,0.814902326036641
70,70.0,0.8760604622984157,2.1225946737638015,1.3550616746193973,2.1719558534807177,0.6752244254814709,0.10614730266436122,0.10027274898463762,0.14802222887826297,0.16442786153848532,0.19452934040944217,1.2211747793449965
71,71.0,0.7931992533105641,0.774843806031517,2.8730972226464377,0.6452703168197412,2.8777267528823622,0.2508395736525949,0.18522717050018203,0.12774000125198823,0.20889613448727148,0.08939341805209741,0.9817345819647212
72,72.0,0.5152836789282839,1.229275903706023,1.6350841210748337,0.4409581055507939,1.2781323466362988,0.15186684424462807,0.05077454195787896,0.20628003775116982,0.028519978067201808,0.3645397381603739,0.7897499176897177
73,73.0,3.781341887005898,1.1618767755188173,1.5564610728351056,0.8103900263979011,1.2061924940907591,0.21863135832476124,0.28408463406668977,0.10227765160081718,0.06474128764128154,0.09048014778765757,0.8368841871052043
74,74.0,2.6752919962304755,1.283329618605233,3.6351720659363997,0.9178549792255368,2.9617194295765454,0.09313057743883969,0.13759223549336666,0.21574306044831482,0.12931728502697754,0.1259767003158161,1.3016343593261825
75,75.0,0.4060107910390115,3.0897772876610947,3.6325276067855388,1.886987556531054,0.9609912628954929,0.1504542863031351,0.08552880127380322,0.17454017124455068,0.13020383272240607,0.280245378772199,1.920790145628723
76,76.0,1.7304263158835504,1.4206386909923685,1.3469491556104132,1.2995318585597173,0.8381392250745925,0.31678408814794545,0.1364848912752246,0.17468999206532437,0.10487649454775712,0.14263282805857416,0.9045794299917287
77,77.0,1.3155742462858757,2.2297335360553387,2.156724416769694,0.6149738022680439,1.4535818786122903,0.0658363599924594,0.09295589945845026,0.27265564936990566,0.03307651235875899,0.08270447671457477,1.2453904496444295
78,78.0,0.7060639727478271,2.2023448165138264,0.9583411905086567,0.3829409176077359,1.457434568511261,0.046200776823834576,0.17409765148451636,0.12633178504365025,0.12482511680735457,0.06182433670433555,1.0271756950167008
79,79.0,1.6005243182379307,1.0425837565892617,1.3927423592476393,1.8860803611834294,1.6273932754742848,0.1175242840324881,0.26312054792160067,0.1504538152726842,0.060907660636890924,0.11628017654574366,0.8561340146885804
80,80.0,1.4827638176937696,2.1819137081728064,0.3859974305481091,1.8454251386429352,0.6236498775606335,0.18080170815213142,0.05531048919269259,0.10038636510877731,0.08433717525454092,0.060163269210469675,1.012866313236581
81,81.0,0.9963940771755997,0.5934230006271181,1.677594398331363,2.0931623690821106,1.330608087722649,0.15716925955676156,0.08677650167667647,0.08144603670796126,0.16827721396140968,0.14436540190245825,0.7811561772336882
82,82.0,1.3879346679892974,2.6081098123139785,1.2991309384017504,0.7339609522981445,1.6359522592289384,0.07222073037896456,0.0910803388807196,0.09380285088513933,0.10538786465078367,0.14347110261428547,1.251623872700555
83,83.0,2.066236850697364,2.7952449311192393,0.4130540467796761,0.8013800879452698,0.5754604609309271,0.10614730266436166,0.12838184661129168,0.10639878398361317,0.12482511680735457,0.2324305632405798,1.1483487054993704
84,84.0,1.4308825770031166,0.7172871533731298,1.874390176000721,0.7825291272016859,1.489294111618418,0.18160257036721628,0.11877548784151994,0.25247600174486745,0.2222094197255715,0.10582342242890233,0.7645239190250684
85,85.0,1.7182102598462383,2.3753809412220033,1.7120115398528188,2.2412298191024194,0.8146547355356208,0.22922078392020107,0.1564004847155569,0.14380717975426854,0.11648083197916792,0.08158394196323107,1.37601420712402
86,86.0,1.0884446550043863,0.6476424019030457,0.5202336782225087,0.9410013640070407,1.4489282953764775,0.05478777864394313,0.3012904792068356,0.05639272979531395,0.09966752574192043,0.19696210599851183,0.4890239653712637
87,87.0,1.3464698835823126,1.2928974426244357,1.2281367344871288,0.6004672316521806,1.8883343788798381,0.12060303138207912,0.2019477609551937,0.08282218688596639,0.1188676109348963,0.0957851904013966,0.8092034476593409
88,88.0,0.41010578680917925,1.630811850422571,2.5709475090103178,0.8049989315575616,0.839922627883789,0.09766021166787484,0.07702161193141421,0.20406803848423632,0.1188676109348963,0.08841075364797031,1.1405437788787491
89,89.0,1.5635757592037178,1.1803741244436654,2.4971232664940892,1.0852926796757236,2.0047778605186903,0.11833516828522761,0.1096891752305515,0.20630241822326703,0.1778647240364927,0.05231084453891906,1.057598094623535
90,90.0,1.9611578500929399,1.939276030697508,0.9318335970388392,0.9402478988677505,0.870996446613047,0.12183229314680093,0.17423787211463218,0.16573127676971433,0.10777203396619917,0.06240915225662259,0.9755130240723171
91,91.0,1.6231440810229563,1.0918109957497344,1.530710335937968,0.6858677727255399,1.043788367369992,0.10151322518449338,0.1270704942396004,0.10349865959615576,0.16233356127283388,0.06240915225662259,0.7927042414918246
92,92.0,1.5159394329774665,2.2993139812480514,3.7796623189918774,0.5917105870051006,1.653911996868779,0.1930659822836402,0.20956843737556072,0.1298076342372388,0.07566940077884135,0.14751129254297904,1.587774748291122
93,93.0,1.160976503560387,2.9328646940403633,1.2303083365902916,1.5813994823356974,0.8687726849771309,0.14402344275874454,0.15643700162350424,0.04867327440008214,0.09709076462768797,0.1171910738640582,1.4066178212274434
94,94.0,2.8247936102986,1.5387725384320856,1.588051962087086,1.448894780255413,2.1098960948707024,0.19735142132471853,0.0994026223253286,0.12424846904444818,0.10756533784514667,0.0984104967445183,1.035790106103334
95,95.0,1.0576848881857837,2.3840370088995186,2.248272403196465,1.3710519604720133,1.1886436058019243,0.12965702427200515,0.07087252107523145,0.1554587640346998,0.093290302423697,0.07413328585195225,1.3879738631636576
96,96.0,1.8214515558827604,0.6013019225629618,2.2595792837700337,3.0598127306081144,1.6411992242714466,0.12105721330485483,0.1054254677352213,0.10918183495715146,0.1979973866360379,0.16535674917494284,0.99885091363925
97,97.0,1.2195141948606443,1.6379856495556557,1.0984729603159868,1.331441841371823,0.17460243432380732,0.19570656358706778,0.1588528369650449,0.13543242265858577,0.15321076357276692,0.37736438204088407,0.93150902274778
98,98.0,1.587800239317382,2.345699083055,1.0353102083469952,0.9324069681071752,1.1916397992259804,0.147462331112808,0.16277332165653122,0.15222503594177564,0.06538119384773285,0.1341236267394934,1.1205800197422964
99,99.0,2.129907270151436,1.4170068354005665,1.8003234221471751,1.1013076569307423,1.0750960726271055,0.1829936141927089,0.07062766308383431,0.06623834626410638,0.4408983393833379,0.09264991314863849,1.0641443820304148
100,100.0,364.2898139012992,428.4126589131784,328.7892122100369,448.96523993266067,505.99702857954355,33.63686517077474,29.36833613955173,36.85316867031316,17.807106700027564,51.98453238501315,263.91873190770553
101,101.0,447.7918472015622,470.092626830584,365.12341704164345,391.6699855648286,540.1475483265198,35.4051431084204,46.06263186605341,43.16468102403512,46.572175610765896,29.15477543075621,289.95481049675215
102,102.0,565.6457956870081,360.94124922386874,646.5186045057527,375.60396368457805,357.0580098988945,32.783935969475,60.47711212010597,44.30177519729499,36.849400174903806,46.92369127663857,298.242214331187
103,103.0,556.1257770737118,369.08815307863546,392.79515795198665,332.52394178026464,577.2720523617523,30.974494298569397,38.260297886956096,34.98105039307663,59.44209759838995,44.73305020472417,260.74852341686403
104,104.0,347.2949960148367,481.84650605106395,348.0638993437658,696.7204981357505,320.67828337009263,25.498370459522803,46.86494744487785,30.932103676658933,31.6175436928443,37.65652641216528,308.23159797398904
105,105.0,631.9053784241443,464.32231726396526,320.5222819627147,264.3889519769814,501.1214486936818,33.708309906531674,41.78872652969578,41.18864712579465,33.61238147610038,37.99736330632878,264.95859964452086
106,106.0,426.6847164719802,388.9419350809303,268.6506853546061,321.2514562240998,375.377332845796,27.631108256294034,22.64058819715259,33.61496504894511,54.19774156555279,51.4045103441476,235.46277158658077
107,107.0,384.7209914636161,354.6193842122242,447.9570612161773,523.4338008878917,509.5320221228725,43.16030374654272,35.639006582641706,42.68212624886537,23.219843206321848,42.15146156295012,269.9152246807023
108,108.0,468.43338321867617,444.068399955868,408.2572276725228,429.17729748623054,516.6438356254287,27.086727845418913,38.636669812160335,46.84182270894604,31.60625748539769,28.0895142228108,287.26216228622707
109,109.0,303.4590903580634,479.7869763456793,402.16754430110154,424.3866519427358,400.83398669671976,29.68728007808471,40.79682891774945,34.88366218931773,43.33744396576935,26.37080962293998,297.1617789284966
110,110.0,282.97092979583545,326.49059563842707,540.5797610128087,313.1844999601061,348.94014811460477,46.09317922002579,47.787279036870146,41.81837426966911,39.43347149897788,50.6876657975605,259.53627665222496
111,111.0,503.94843184739585,348.03297181475546,454.7164321002142,537.1248539890719,288.6101809086818,34.5114939549789,35.193657885003034,23.11623132760759,33.720246749986956,46.71124441704417,268.7490793291064
112,112.0,447.41778205457376,265.6540603892376,342.60328500813944,355.23046404098744,413.77334353674945,64.85102891586443,59.44990565279805,33.723259542574695,38.236252856026375,26.919439239820775,210.62547609563603
113,113.0,360.7442025417145,353.1364583785391,369.96221518363006,272.4072789708093,335.3999916205903,37.59556794782732,46.12021540210688,39.907540946793844,41.62861238120799,56.81788251669447,234.59467613770335
114,114.0,416.56080196299285,421.0862196112174,347.7635364936451,319.639956718902,351.57517977894327,39.04037368790837,24.95918035759792,31.997124767194713,45.81406004848252,41.967672021474485,257.4755096439575
115,115.0,411.29665898460325,321.04542526675243,499.8373922580497,376.1936621400041,560.0659992166693,22.955250935193632,22.665849469208716,42.74675339721249,28.124749676105672,41.24259453295991,256.5654318128903
116,116.0,390.26860000230374,313.65484889652856,413.28320228545596,327.1177260602249,414.65655875643273,38.71158351219897,35.19857587039874,33.052989506224435,43.300438317965,37.4497776722126,235.80056181942766
117,117.0,478.45126889265265,443.06744018600546,369.38636463740306,511.7061385932071,412.03405016774366,45.68089194185539,36.35822009971634,24.601705553615194,33.33773267763744,32.61941519399392,285.23976869250436
118,118.0,424.13885115395806,366.22792497572914,522.8336670704182,525.3765909635858,267.649000450387,35.61536074586755,30.260932996640648,58.35852771988502,55.93185326805835,35.13995110212768,290.75027140352574
119,119.0,458.0537215958492,497.09504969284365,439.3255979281919,471.9748920710711,306.010051129991,46.600265679597875,36.00814063297674,41.63302343577439,35.584398476748355,36.82053326651565,310.2098715992238
120,120.0,347.3302059804865,288.5624863648781,470.34994847573194,467.87419036564876,391.45285542734683,36.45890913872843,28.782651310629944,37.84090195171808,37.44356671199148,41.879040668479405,247.4202937075145
121,121.0,450.6342877785448,472.44413415663,538.3176439558339,394.7613472609235,350.21829261409414,41.220282628884,30.08155733621594,28.025568012009067,32.942406680298866,52.93253501043868,312.7703344800996
122,122.0,355.1483820881507,420.6694666393944,446.75343010449376,501.76089308846167,500.15149547451773,34.35625423328867,40.29312762246464,45.14971167909334,60.09903932206684,37.666113117371594,299.9312619970515
123,123.0,400.5396289155053,324.202254923755,375.5225188771189,393.58235234413996,304.3991212534027,40.957089871122804,44.7087159522697,41.90221417738832,33.420230146067595,45.33126241271235,233.99643341017506
124,124.0,502.8900229507219,482.66122261017335,355.3907095873301,582.7404056664515,399.8358246359239,35.38218445032489,40.08727254952278,29.00764300258745,24.11461595469856,37.148709736408264,299.8612486836196
125,125.0,521.0556741678865,317.87986262870527,440.1584003725455,288.5910787283677,523.2954420330675,36.83726810385656,47.74754844913049,29.365556942874164,37.49889822801083,36.32384922068661,241.50561964804703
126,126.0,680.5295116922609,348.20574386946487,444.7627168495683,401.54736488867854,342.46437222656203,46.11422842301346,31.32690840277353,17.912279736360787,44.14730985306682,36.89762856147189,259.8942199280924
127,127.0,567.4650014249511,294.25155750028546,337.8816081616185,456.0956971940558,409.8087474749409,37.39860812595558,55.55262087453624,36.643652320792654,40.508458163145654,29.032924318662502,229.38382867106313
128,128.0,466.3307638464793,281.6621365153893,330.2895999846204,357.66388972191146,343.29672639523847,47.343195494454136,44.627222229237184,32.25306801845824,39.637463001607564,26.34767026485067,211.54106596651508
129,129.0,557.6393837827018,481.65999456857105,474.9618831766363,447.8191239412206,273.91209316121046,42.30369558034444,43.001114093467464,44.033718238342516,40.06651128544928,51.70514233345186,311.19345984249964
130,130.0,435.8828115141753,492.74033918779367,337.28725642367647,365.59256510425575,378.2281589934115,32.84557860924199,37.19061938670107,38.89133429815792,44.81896996431158,38.63222321644088,284.9922710665893
131,131.0,387.38063806539253,498.91281543782327,569.7679642534538,351.73900466983855,384.9402400209946,52.54751008529453,55.404728614973266,31.130238085287317,25.66015393900181,40.99189407615222,323.8185291398177
132,132.0,416.6381451513354,522.5015629410684,321.8003310272841,446.20376830346817,352.31084461341004,38.82260474539701,26.46006488239925,29.638718732256965,26.33893178942933,24.77261796121645,292.4492627640279
133,133.0,310.2231458821571,373.053080831108,458.6695755424322,399.09029251005336,435.3147348145121,28.518329477692276,57.67708685699272,48.53980808849083,26.272910885208102,44.381525768777706,267.25745097490073
134,134.0,415.9651116761485,440.88342156355395,409.46401701435434,411.4514217232237,428.6974103141129,34.7387933699285,43.34795873444547,38.58178215698342,36.8152310786584,23.7610975557234,284.2438043098062
135,135.0,331.60397599964597,503.80574683905564,546.4858268095933,391.61687302599563,291.7963915139418,36.87630350277061,38.932022894493954,40.39095944627661,34.36415807948198,61.14096477408016,323.32904408884315
136,136.0,458.9305461743408,323.4859493537941,513.1885895678389,375.3426143876243,305.4093626913228,35.61021177335033,43.0189037879739,30.547777512995264,27.78247475955478,34.127031722901116,255.68423688986599
137,137.0,558.9863267505452,374.8189840490535,286.7526580810796,399.9100641519474,413.4252979498681,21.341879617675772,48.82850764345194,40.79388892248842,39.63772171328435,38.81796070483619,241.05732785979652
