,block,CRSDepTime_min,CRSElapsedTime,DayOfWeek,Distance,Month,Year,dest_lat,dest_long,origin_lat,origin_long,FDDS,block_group
2870,2870.0,1364719.2787362733,144860.1526383643,85.73323519607399,32589956.895058077,59.572368567075806,10.524055540843392,169.87372817632672,43054.52170143075,2558.1019454867114,6298.493450159929,18589609.830116678,574
2871,2871.0,862368.5103927625,152934.591859193,113.88478612029581,34925711.25082359,142.24393293365046,13.792145222574188,40.559552414732806,27984.78739262116,2286.1218334025884,7848.03815984551,19920405.915035855,574
2872,2872.0,2173311.986939236,194671.48104284398,128.79842179717127,18437244.846631702,493.6904442358524,15.647158551374067,128.458864649067,59667.05640192885,1703.6349708268137,5550.783969914702,10519772.940586822,574
2873,2873.0,1048891.0995886438,451724.3299081978,19.337493534645297,43283806.844248,145.86992388615803,15.393179189123257,85.6987773894138,51517.21540106835,1070.3274083756614,3144.6391662613355,24688980.736413993,574
2874,2874.0,1702966.4001670566,444037.1456777106,60.740131712170246,52013571.64880536,148.1231423936507,10.250911960144284,31.805327252956413,23987.537640584087,2132.7023147817154,5104.963073786756,29665205.93517364,574
2875,2875.0,1132303.025762893,162614.67672938143,86.78791517793185,37524690.37508258,113.85340289534386,30.402271091174462,6.780574940623204,37736.93957936146,1722.5347385450084,2555.5701352151264,21403412.71995534,575
2876,2876.0,1763395.2988703628,603370.7663624468,137.90194548239265,15175992.913521618,11.575059807251472,8.019186350213007,87.31397339624225,16934.998676088362,1797.3459377843542,4531.626351004212,8656267.590858854,575
2877,2877.0,785514.9644671696,611662.0122467673,126.60416320590979,4162373.0461262516,10.437188940227681,14.693428950573782,181.2966538078869,18695.406493486647,1096.7785784121045,3103.2184324056507,2375388.685170879,575
2878,2878.0,1013322.4561967696,64261.09811443992,57.94060789433104,5474793.8302211,162.6324066424155,2.5815768531186185,680.1007986230077,4915.496719524098,576.8924672723505,4494.489384224728,3122701.7324177064,575
2879,2879.0,700370.4733404964,46041.10953547573,44.29899924194885,2898829.289444474,140.50363552374864,2.990434528201833,680.1007986230077,4915.496719524098,417.55679834269927,4300.653698006172,1653637.6677116859,575
2880,2880.0,870703.9211646186,44272.190605075826,57.35128862149469,3508050.5577127393,140.58137659821932,3.7376368201025523,680.1007986230077,4915.496719524098,505.0771796512813,4075.1623681380597,2001074.3904141248,576
2881,2881.0,931149.9692113912,34235.266384876915,43.59744352014203,4458893.191114696,130.10914307289408,2.9904345282018294,680.1007986230077,4915.496719524098,492.44091438029614,3545.920993260025,2543335.1816200996,576
2882,2882.0,812011.3765472176,71215.20686588135,64.54691865179832,4084969.543566064,144.36976769156337,2.581576853118584,680.1007986230077,4915.496719524098,404.9815733035214,5761.614925071364,2330092.1262567844,576
2883,2883.0,1024462.0013758655,75117.56412233187,52.27311263784891,6344226.280303597,179.48544733992696,3.313741939574525,680.1007986230077,4915.496719524098,400.63675883746106,6415.003950015642,3618539.7166171297,576
2884,2884.0,806716.1328084739,45150.996299349266,44.78503070731602,4101368.08082346,133.8269845272281,2.581576853118541,680.1007986230077,4915.496719524098,464.15573197551834,4122.2951288122895,2339440.873714915,576
2885,2885.0,1006250.2387951389,46383.07157392197,37.068689796808044,4054849.6853249473,111.9705022767962,2.9904345282016913,680.1007986230077,4915.496719524098,478.08533771409645,4127.3009824995825,2312911.7380642523,577
2886,2886.0,913152.5379184627,102842.61617069478,42.42917681044024,4421868.101232154,117.7081564660227,2.5110637948521326,357.8894266068786,4641.399059058482,385.5167632872161,4260.870794889528,2522188.9727493115,577
2887,2887.0,1002293.5815568059,47442.071326498306,33.51167108258151,4734009.313486207,103.71526511090653,2.581576853118662,592.5655689142768,8183.733305553971,307.8787362721562,3391.0444508392893,2700506.5149417087,577
2888,2888.0,892537.6485189153,91089.88706491925,55.13247670044282,4244685.452171974,124.00724699277279,2.581576853118536,461.63414536967775,7934.833632428199,398.88266562292296,3696.166266686338,2421423.084114747,577
2889,2889.0,814431.2123429547,90268.54698570885,54.46433737502317,4202580.627137319,157.2949529141163,2.9904345282017992,461.63414536967775,7934.833632428199,336.4495697860501,4181.684181436666,2397411.834669665,577
2890,2890.0,1073920.870778696,431.0774259468744,41.20102813623089,6552123.36434421,160.07977695962927,3.31374193957449,350.5049055296854,897.8815624699703,387.93475233779867,3060.384344616559,3736746.484465557,578
2891,2891.0,1121731.5596631968,3208.945986472042,47.34151218274905,5971973.817903391,157.92933276707026,3.3137419395745775,1169.16138060238,5254.520770980552,557.4471213823414,5687.235100715314,3406286.354408773,578
2892,2892.0,844746.7993340675,72365.85234607878,41.31265957417226,5742690.991334068,167.1669182747935,2.990434528201863,478.3653577558617,8492.716384892057,365.22935372168735,4417.717013428983,3275779.50749873,578
2893,2893.0,960421.4483181019,91978.21064519051,38.77768386163098,4222409.156380849,141.9098603285736,2.7480973269799627,478.3653577558617,8492.716384892057,405.1789926874251,3710.509248800525,2408766.742619277,578
2894,2894.0,1178068.9558537847,75846.98003734066,42.4655403705912,4655290.546797501,138.05670546352295,2.581576853118581,478.3653577558617,8492.716384892057,429.59854419902626,3974.9248588018318,2655638.0103439796,578
2895,2895.0,917056.17804897,101169.27469951179,44.237922284977316,4685424.422427567,143.83729655700319,2.7480973269798583,478.3653577558617,8492.716384892057,470.33898328554824,3884.790033430403,2672823.211612499,579
2896,2896.0,979433.2202524845,97328.20364525038,49.48351978651898,4669213.519154227,143.1807649866915,2.748097326980078,402.34467712236375,5812.241737644254,374.75810056626295,3597.76155632514,2663348.3003794504,579
