block,nswprice,transfer,vicdemand,vicprice,FDDS
0.0,0.023228986634845523,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.021855674167804044
1.0,0.023633592183942696,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.022212582978780756
2.0,0.017209400351691592,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.0165457040309975
3.0,0.04368997595919383,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03990462922404453
4.0,0.01877096980575179,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01792318859182424
5.0,0.021433747242165915,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02027206574105468
6.0,0.0636199013977958,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.0574851246152178
7.0,0.08753495773395352,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.07858096559027378
8.0,0.07094861100461111,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.06394989267783739
9.0,0.06227686303364035,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.05630040970778159
10.0,0.05423166992253345,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.0492036204675688
11.0,0.028434031664515066,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.026447124870259544
12.0,0.031569365485187316,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.029212851312835974
13.0,0.05591669512025782,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.05069000724878709
14.0,0.06471947958341949,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.05845507953472542
15.0,0.05189617777488943,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.047143446732134234
16.0,0.019702511456658335,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01874491588583248
17.0,0.06321346104129719,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.057126597292262
18.0,0.053440520801476064,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.048505735594926956
19.0,0.12594941007296254,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.11246694797294378
20.0,0.02490167628175136,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.023331179568909753
21.0,0.013396825085662853,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01318257243778562
22.0,0.011537286211554079,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01154224444425199
23.0,0.011719535031805842,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.011703008946575569
24.0,0.011068885011039127,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.011129060502734406
25.0,0.011579507864678578,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.011579488817315487
26.0,0.014514466978414296,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.014168461632656448
27.0,0.02003708506717458,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.019040048440934588
28.0,0.018241610132621884,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.017456232239056964
29.0,0.015239748306171537,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.014808243506362978
30.0,0.018490396244229736,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01767569031490296
31.0,0.017287286615531538,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.016614408708628743
32.0,0.018731587343726704,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01788844871312986
33.0,0.03705922321285073,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.034055539700041194
34.0,0.04623095573757794,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.042146066775859074
35.0,0.08000535503534748,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.07193898662512341
36.0,0.06828606176237723,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.06160121682222174
37.0,0.040471472210199776,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03706553730169999
38.0,0.02887099239973053,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.026832574691195654
39.0,0.030315415455989373,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.028106722603173203
40.0,0.04816816181991405,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.043854906214680967
41.0,0.017556377981492895,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.016851778363305186
42.0,0.019843784434605483,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01886953496407984
43.0,0.017521168547425168,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.016820719577096455
44.0,0.022313129122223517,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02104778209468889
45.0,0.01970187912902044,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.018744358099845877
46.0,0.01508612114221721,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.014672726609614993
47.0,0.03065297788446672,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02840449164081269
48.0,0.04089760003857629,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.037441431248012184
49.0,0.031897916818536556,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02950267152413102
50.0,0.026883049186385392,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.025078979244599744
51.0,0.029327661943828232,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.027235409957189604
52.0,0.0191649567090462,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.018270730531150022
53.0,0.03288369693177265,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03037224340440962
54.0,0.02492734486851734,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.023353822226190507
55.0,0.03938315730774216,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.036105517898429036
56.0,0.042288779902831114,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03866861251706267
57.0,0.025509239106316823,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02386712013075616
58.0,0.020592124557014292,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.019529657357089704
59.0,0.013367904326836884,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.013157060989244806
60.0,0.0411822080021682,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03769248833338028
61.0,0.0523645802963848,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.04755663183890907
62.0,0.04221768332042307,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.038605897122406356
63.0,0.013989263810363603,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.013705171797288529
64.0,0.022426557981692036,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02114783944549312
65.0,0.0309017795932648,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.028623963475181355
66.0,0.02804430305968999,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.026103339241856496
67.0,0.051973270685947204,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.04721145158100929
68.0,0.050151648285578394,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.045604570295236235
69.0,0.04023420536229929,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03685624054648416
70.0,0.006735960672870314,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.007306920947212677
71.0,0.024274869691830642,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.022778263784091285
72.0,0.01975636340103688,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.018792419518641815
73.0,0.01344159961460257,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.013222068742078963
74.0,0.02137702784570982,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02022203268443044
75.0,0.02333232478879107,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.021946830351241297
76.0,0.0139647287079711,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.013683529004099854
77.0,0.017228183997479038,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01656227337538431
78.0,0.011355993092560123,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.011382322980785228
79.0,0.013996283137407854,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.013711363654208955
80.0,0.012445129766817402,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01234306728166712
81.0,0.016003830518744273,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.015482252240514808
82.0,0.014322784320701993,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.013999375396440434
83.0,0.014811201483541913,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01443021572781698
84.0,0.02250061106124302,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.021213162811993362
85.0,0.027900528374711714,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02597651336915492
86.0,0.029226879644824434,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02714650833291577
87.0,0.015205736978324794,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.014778241588177211
88.0,0.014992042803679183,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.014589738652526427
89.0,0.029964127554449747,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.027796846113518583
90.0,0.04052719125253518,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.037114687930486626
91.0,0.03374633313955921,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.031133188141607523
92.0,0.029695871130320482,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.027560212973942323
93.0,0.012310471018226986,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.012224282717406299
94.0,0.026450794246281932,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02469768047829418
95.0,0.017898744401190415,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.01715378507588057
96.0,0.012395787176700038,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.012299541419976405
97.0,0.021444736896497278,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.020281759885065323
98.0,0.022531024641847572,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02123999110170747
99.0,0.011952272867551057,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.011908310590140444
100.0,0.10197442585194404,0.10963530058647998,0.06626708451147463,0.001306856398298846,0.09131824368403128
101.0,0.08533891803515256,0.10963530058648001,0.06626708451147452,0.0013068563982988502,0.07664380501621433
102.0,0.09400177994649986,0.10963530058648,0.06626708451147459,0.0013068563982988487,0.08428544945567767
103.0,0.09216335411901894,0.10963530058648001,0.06626708451147459,0.001306856398298846,0.08266374560702998
104.0,0.10272525772032323,0.10963530058648,0.0662670845114747,0.0013068563982988502,0.09198056408468966
105.0,0.10901875374474543,0.10963530058648006,0.06626708451147466,0.001306856398298846,0.09753215423953386
106.0,0.09060087854792521,0.10963530058648002,0.06626708451147464,0.0013068563982988448,0.08128546174635735
107.0,0.0940379759267778,0.10963530058648001,0.06626708451147464,0.0013068563982988474,0.08431737848955267
108.0,0.10694119040074117,0.10963530058648004,0.06626708451147473,0.0013068563982988474,0.09569950348995336
109.0,0.112017433901625,0.10963530058648001,0.06626708451147462,0.001306856398298846,0.10017733637230365
110.0,0.12091791086164992,0.10963530058648006,0.06626708451147471,0.0013068563982988502,0.1080285847202723
111.0,0.07603782385950131,0.10963530058648006,0.06626708451147473,0.001306856398298846,0.06843916602789227
112.0,0.12266261884363866,0.10963530058647998,0.0662670845114747,0.001306856398298842,0.10956761860832119
113.0,0.0853034252917682,0.10963530058648001,0.06626708451147476,0.0013068563982988437,0.07661249631847679
114.0,0.10215214858582586,0.10963530058648001,0.06626708451147469,0.001306856398298854,0.09147501565558439
115.0,0.09090943140131806,0.10963530058648002,0.06626708451147476,0.0013068563982988474,0.08155764098926108
116.0,0.0905902986920533,0.10963530058648002,0.0662670845114748,0.0013068563982988487,0.08127612909190421
117.0,0.07154052969959455,0.10963530058648001,0.06626708451147482,0.0013068563982988506,0.06447203331108582
118.0,0.11909368624645274,0.10963530058648,0.06626708451147457,0.0013068563982988474,0.106419407980563
119.0,0.11334669023694416,0.10963530058648004,0.06626708451147464,0.0013068563982988413,0.10134989393900198
120.0,0.1079374259737062,0.10963530058648001,0.06626708451147469,0.0013068563982988428,0.09657829829292394
121.0,0.10957276461634886,0.10963530058648001,0.06626708451147469,0.001306856398298842,0.09802085579563799
122.0,0.08974954647855295,0.10963530058648002,0.06626708451147464,0.001306856398298854,0.08053448856444227
123.0,0.11037578474561834,0.10963530058648001,0.0662670845114745,0.0013068563982988506,0.0987292122681764
124.0,0.07158895259048544,0.10963530058647998,0.06626708451147482,0.001306856398298852,0.06451474789186822
125.0,0.1075033764727221,0.10963530058648004,0.06626708451147469,0.0013068563982988413,0.09619541651671759
126.0,0.10344587344295143,0.10963530058648001,0.0662670845114746,0.0013068563982988567,0.09261623035597104
127.0,0.09165179717621297,0.10963530058648,0.06626708451147466,0.001306856398298852,0.08221249331795198
128.0,0.0897051857987789,0.10963530058648002,0.06626708451147473,0.001306856398298846,0.08049535732289702
129.0,0.10608879395011506,0.10963530058647998,0.06626708451147459,0.0013068563982988474,0.09494759140087652
130.0,0.11689988282132523,0.10963530058648,0.06626708451147459,0.001306856398298842,0.10448422005808877
131.0,0.10517843924637123,0.10963530058648001,0.06626708451147459,0.001306856398298845,0.09414455344055869
132.0,0.09737177000342874,0.10963530058648006,0.06626708451147471,0.001306856398298854,0.0872581697925729
133.0,0.11489862668885949,0.10963530058647997,0.06626708451147477,0.0013068563982988489,0.10271888107968871
134.0,0.10850117891856295,0.10963530058647998,0.06626708451147473,0.0013068563982988487,0.09707559348247934
135.0,0.10761904628315942,0.10963530058648001,0.06626708451147464,0.0013068563982988506,0.09629745064502158
136.0,0.11175167606259491,0.10963530058647997,0.06626708451147473,0.0013068563982988487,0.09994290727327716
137.0,0.11543732761984077,0.10963530058648004,0.06626708451147474,0.001306856398298842,0.10319407750044368
138.0,0.10403309155341671,0.10963530058648,0.06626708451147476,0.001306856398298854,0.09313422453093433
139.0,0.10281873254212728,0.10963530058648,0.06626708451147469,0.0013068563982988521,0.09206301967033545
140.0,0.10784412643659085,0.10963530058648001,0.06626708451147474,0.0013068563982988487,0.09649599732861235
141.0,0.08602318777042944,0.10963530058647998,0.0662670845114748,0.001306856398298846,0.07724740993006184
142.0,0.09856383391791523,0.10963530058648001,0.06626708451147469,0.0013068563982988563,0.08830970780354923
143.0,0.07933301223771147,0.10963530058648004,0.06626708451147457,0.0013068563982988506,0.07134590264738638
144.0,0.11345052907221831,0.10963530058648001,0.0662670845114747,0.0013068563982988506,0.10144149178118086
145.0,0.09017133871101261,0.10963530058647997,0.06626708451147474,0.001306856398298846,0.0809065580145581
146.0,0.10719998628382192,0.10963530058648008,0.0662670845114747,0.0013068563982988448,0.09592779133998934
147.0,0.1030738268318486,0.10963530058647998,0.06626708451147482,0.0013068563982988563,0.09228804228763406
148.0,0.1255449812550105,0.10963530058648004,0.06626708451147481,0.0013068563982988563,0.11211019505924286
149.0,0.11696730468980203,0.10963530058648,0.06626708451147471,0.0013068563982988506,0.10454369393076694
150.0,0.1160825508634627,0.10963530058648002,0.06626708451147456,0.0013068563982988474,0.10376323890025517
151.0,0.09057426071047224,0.10963530058647998,0.06626708451147463,0.0013068563982988406,0.08126198174036803
152.0,0.11144058434776632,0.10963530058648001,0.06626708451147469,0.0013068563982988506,0.09966848846144442
153.0,0.09936994927584257,0.10963530058648001,0.06626708451147471,0.0013068563982988502,0.08902079462514596
154.0,0.11671593594715417,0.10963530058648002,0.06626708451147466,0.0013068563982988437,0.10432195767614723
155.0,0.09135138275341492,0.10963530058648006,0.06626708451147476,0.0013068563982988474,0.0819474931105145
156.0,0.0957396781736401,0.10963530058648002,0.06626708451147481,0.0013068563982988502,0.08581847635368048
157.0,0.1004742861152669,0.10963530058648,0.06626708451147466,0.0013068563982988474,0.0899949472267507
158.0,0.1101471956335142,0.10963530058648,0.06626708451147476,0.001306856398298854,0.09852757027788397
159.0,0.09143442664662052,0.10963530058647998,0.06626708451147471,0.001306856398298852,0.08202074741275782
160.0,0.09524257867818182,0.10963530058648006,0.06626708451147469,0.001306856398298845,0.08537997720245276
161.0,0.08643355373263932,0.10963530058647994,0.06626708451147476,0.0013068563982988474,0.0776094000905143
162.0,0.09463540593820216,0.10963530058647997,0.06626708451147463,0.0013068563982988474,0.08484438074025107
163.0,0.10373811167584669,0.10963530058648015,0.06626708451147477,0.0013068563982988487,0.09287401821987286
164.0,0.09482252541343865,0.10963530058648008,0.06626708451147482,0.0013068563982988428,0.08500944172264803
165.0,0.07037829563008652,0.10963530058648001,0.06626708451147474,0.0013068563982988474,0.06344680866760195
166.0,0.10535459405495602,0.10963530058648001,0.06626708451147471,0.001306856398298846,0.09429994232096363
167.0,0.10115031866683276,0.10963530058648004,0.06626708451147463,0.001306856398298846,0.0905912859934812
168.0,0.0589858445697197,0.10963530058648,0.06626708451147462,0.0013068563982988437,0.053397351434158566
169.0,0.0754804552897983,0.10963530058648004,0.0662670845114747,0.0013068563982988506,0.06794750259437689
170.0,0.08957258263658412,0.10963530058648006,0.06626708451147469,0.001306856398298846,0.0803783860231798
171.0,0.10491247985346262,0.10963530058648001,0.0662670845114746,0.0013068563982988474,0.09390994654773949
172.0,0.09795906409696684,0.10963530058647998,0.06626708451147464,0.0013068563982988437,0.0877762309933796
173.0,0.10363609621352096,0.10963530058648001,0.06626708451147473,0.001306856398298846,0.09278402880316526
174.0,0.1031651622017042,0.10963530058648001,0.06626708451147466,0.0013068563982988437,0.09236861062963535
175.0,0.09386696663585033,0.10963530058648004,0.06626708451147471,0.001306856398298842,0.08416652854983463
176.0,0.10743425142074252,0.10963530058648001,0.06626708451147476,0.0013068563982988448,0.09613444023953656
177.0,0.08632772231189574,0.10963530058647998,0.06626708451147474,0.001306856398298846,0.07751604455788295
178.0,0.11132161628337142,0.10963530058648002,0.06626708451147459,0.001306856398298842,0.09956354489232598
179.0,0.13664236044236652,0.10963530058647998,0.06626708451147469,0.0013068563982988521,0.12189936483102401
180.0,0.11248953557971887,0.10963530058647998,0.06626708451147459,0.0013068563982988487,0.10059378456231137
181.0,0.11234464042374678,0.10963530058648004,0.06626708451147471,0.0013068563982988487,0.10046597030482113
182.0,0.10318632676625011,0.10963530058647997,0.06626708451147463,0.0013068563982988589,0.0923872802192734
183.0,0.08250270601277417,0.10963530058648002,0.06626708451147464,0.001306856398298846,0.07414193853701333
184.0,0.1025149929867346,0.10963530058647998,0.06626708451147456,0.0013068563982988502,0.09179508631202216
185.0,0.11140734257475327,0.10963530058648001,0.06626708451147469,0.0013068563982988487,0.09963916537947651
186.0,0.10615495595917282,0.10963530058647998,0.06626708451147471,0.0013068563982988422,0.09500595393208087
187.0,0.09355463128453897,0.10963530058647998,0.06626708451147471,0.0013068563982988474,0.083891012707031
188.0,0.10751344737413107,0.10963530058647998,0.06626708451147481,0.001306856398298846,0.0962043002145694
189.0,0.10310788065146088,0.10963530058648004,0.06626708451147463,0.0013068563982988428,0.09231808168846323
190.0,0.103481952474183,0.10963530058648,0.06626708451147463,0.0013068563982988428,0.09264805622728393
191.0,0.0968246634166747,0.10963530058648,0.06626708451147471,0.001306856398298846,0.08677555861289031
192.0,0.07586153386899623,0.10963530058648,0.06626708451147469,0.0013068563982988448,0.06828365790142525
193.0,0.09703140863578603,0.10963530058648,0.06626708451147459,0.001306856398298844,0.08695793176741773
194.0,0.11080088032949661,0.10963530058648001,0.06626708451147473,0.0013068563982988437,0.09910419565565586
195.0,0.1065948237203985,0.10963530058648,0.06626708451147463,0.0013068563982988474,0.09539396808560979
196.0,0.1176194694783271,0.10963530058648001,0.06626708451147462,0.0013068563982988474,0.1051189785746695
197.0,0.11195100067431935,0.10963530058648001,0.0662670845114746,0.001306856398298846,0.1001187345952892
198.0,0.10043635040280526,0.10963530058648001,0.0662670845114747,0.0013068563982988448,0.08996148354821625
199.0,0.09245704539696377,0.10963530058647998,0.06626708451147482,0.0013068563982988487,0.0829228152244374
200.0,0.03287986038896327,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.030368859130675826
201.0,0.04807127069447611,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.04376943705477593
202.0,0.04603108260150402,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.04196975559203693
203.0,0.04343496994649202,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.0396796844772698
204.0,0.0350977639132634,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03232530612327233
205.0,0.033772764552457354,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03115650369961448
206.0,0.024609569154581096,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.023073507355395144
207.0,0.027149283713303735,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02531382883738314
208.0,0.03141724400607812,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.029078662603971177
209.0,0.024280685091668662,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.022783393638207652
210.0,0.0409160276801037,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03745768655553659
211.0,0.041418235426856645,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.03790069177421647
212.0,0.022043731178928362,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.020810142003405925
213.0,0.02115638048122708,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.020027396232512262
214.0,0.03099941836990809,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02871009214977501
215.0,0.030959648799956403,0.10963530058648001,0.06626708451147552,0.0013068563982988892,0.02867501079719301
